Serial,ElevationAngle(degree),Azimuth(degree)
20240826161013,27.9,248.09
20240826162013,25.62,250.76
20240826163013,23.33,253.43
20240826164013,21.05,256.1
20240826165013,18.76,258.77
20240826170013,16.48,261.44
20240826171013,14.2,264.11
20240826172013,11.93,266.78
20240826173013,9.65,269.45
20240826174013,7.39,272.12
20240826175013,5.12,274.79
20240826180013,2.87,277.46
20240826181013,0.61,280.13
20240827054013,0.61,80.85
20240827055013,2.87,83.5
20240827060013,5.12,86.15
20240827061013,7.39,88.8
20240827062013,9.65,91.44
20240827063013,11.93,94.09
20240827064013,14.2,96.74
20240827065013,16.48,99.39
20240827070013,18.76,102.03
20240827071013,21.05,104.68
20240827072013,23.33,107.33
20240827073013,25.62,109.98
20240827074013,27.9,112.62
20240827075013,30.19,115.27
20240827080013,32.47,117.92
20240827081013,34.75,120.56
20240827082013,37.03,123.21
20240827083013,39.3,125.86
20240827084013,41.57,128.51
20240827085013,43.82,131.15
20240827090013,46.07,133.8
20240827091013,48.31,136.45
20240827092013,50.54,139.1
20240827093013,52.75,141.74
20240827094013,54.94,144.39
20240827095013,57.1,147.04
20240827100013,59.23,149.69
20240827101013,61.33,152.33
20240827102013,63.38,154.98
20240827103013,65.38,157.63
20240827104013,67.29,160.28
20240827105013,69.12,162.92
20240827110013,70.82,165.57
20240827111013,72.36,168.22
20240827112013,73.7,170.87
20240827113013,74.78,173.51
20240827114013,75.55,176.16
20240827115013,75.95,178.81
20240827120013,75.95,181.46
20240827121013,75.55,184.1
20240827122013,74.78,186.75
20240827123013,73.7,189.4
20240827124013,72.36,192.05
20240827125013,70.82,194.69
20240827130013,69.12,197.34
20240827131013,67.29,199.99
20240827132013,65.38,202.64
20240827133013,63.38,205.28
20240827134013,61.33,207.93
20240827135013,59.23,210.58
20240827140013,57.1,213.23
20240827141013,54.94,215.87
20240827142013,52.75,218.52
20240827143013,50.54,221.17
20240827144013,48.31,223.82
20240827145013,46.07,226.46
20240827150013,43.82,229.11
20240827151013,41.57,231.76
20240827152013,39.3,234.4
20240827153013,37.03,237.05
20240827154013,34.75,239.7
20240827155013,32.47,242.35
20240827160013,30.19,244.99
20240827161013,27.9,247.64
20240827162013,25.62,250.29
20240827163013,23.33,252.94
20240827164013,21.05,255.58
20240827165013,18.76,258.23
20240827170013,16.48,260.88
20240827171013,14.2,263.53
20240827172013,11.93,266.17
20240827173013,9.65,268.82
20240827174013,7.39,271.47
20240827175013,5.12,274.12
20240827180013,2.87,276.76
20240827181013,0.61,279.41
20240828054013,0.61,80.59
20240828055013,2.87,83.25
20240828060013,5.12,85.9
20240828061013,7.39,88.56
20240828062013,9.65,91.21
20240828063013,11.93,93.86
20240828064013,14.2,96.52
20240828065013,16.48,99.17
20240828070013,18.76,101.83
20240828071013,21.05,104.48
20240828072013,23.33,107.14
20240828073013,25.62,109.79
20240828074013,27.9,112.45
20240828075013,30.19,115.1
20240828080013,32.47,117.75
20240828081013,34.75,120.41
20240828082013,37.03,123.06
20240828083013,39.3,125.72
20240828084013,41.57,128.37
20240828085013,43.82,131.03
20240828090013,46.07,133.68
20240828091013,48.31,136.34
20240828092013,50.54,138.99
20240828093013,52.75,141.64
20240828094013,54.94,144.3
20240828095013,57.1,146.95
20240828100013,59.23,149.61
20240828101013,61.33,152.26
20240828102013,63.38,154.92
20240828103013,65.38,157.57
20240828104013,67.29,160.22
20240828105013,69.12,162.88
20240828110013,70.82,165.53
20240828111013,72.36,168.19
20240828112013,73.7,170.84
20240828113013,74.78,173.5
20240828114013,75.55,176.15
20240828115013,75.95,178.81
20240828120013,75.95,181.46
20240828121013,75.55,184.11
20240828122013,74.78,186.77
20240828123013,73.7,189.42
20240828124013,72.36,192.08
20240828125013,70.82,194.73
20240828130013,69.12,197.39
20240828131013,67.29,200.04
20240828132013,65.38,202.7
20240828133013,63.38,205.35
20240828134013,61.33,208.0
20240828135013,59.23,210.66
20240828140013,57.1,213.31
20240828141013,54.94,215.97
20240828142013,52.75,218.62
20240828143013,50.54,221.28
20240828144013,48.31,223.93
20240828145013,46.07,226.58
20240828150013,43.82,229.24
20240828151013,41.57,231.89
20240828152013,39.3,234.55
20240828153013,37.03,237.2
20240828154013,34.75,239.86
20240828155013,32.47,242.51
20240828160013,30.19,245.17
20240828161013,27.9,247.82
20240828162013,25.62,250.47
20240828163013,23.33,253.13
20240828164013,21.05,255.78
20240828165013,18.76,258.44
20240828170013,16.48,261.09
20240828171013,14.2,263.75
20240828172013,11.93,266.4
20240828173013,9.65,269.06
20240828174013,7.39,271.71
20240828175013,5.12,274.36
20240828180013,2.87,277.02
20240828181013,0.61,279.67
20240829054013,0.43,80.59
20240829055013,2.69,83.23
20240829060013,4.95,85.88
20240829061013,7.22,88.52
20240829062013,9.49,91.17
20240829063013,11.77,93.81
20240829064013,14.05,96.46
20240829065013,16.33,99.1
20240829070013,18.61,101.74
20240829071013,20.9,104.39
20240829072013,23.19,107.03
20240829073013,25.47,109.68
20240829074013,27.76,112.32
20240829075013,30.04,114.97
20240829080013,32.32,117.61
20240829081013,34.59,120.26
20240829082013,36.87,122.9
20240829083013,39.13,125.55
20240829084013,41.39,128.19
20240829085013,43.64,130.84
20240829090013,45.88,133.48
20240829091013,48.1,136.13
20240829092013,50.31,138.77
20240829093013,52.51,141.42
20240829094013,54.67,144.06
20240829095013,56.82,146.71
20240829100013,58.92,149.35
20240829101013,60.99,151.99
20240829102013,63.0,154.64
20240829103013,64.95,157.28
20240829104013,66.82,159.93
20240829105013,68.58,162.57
20240829110013,70.21,165.22
20240829111013,71.68,167.86
20240829112013,72.94,170.51
20240829113013,73.94,173.15
20240829114013,74.63,175.8
20240829115013,74.97,178.44
20240829120013,74.93,181.09
20240829121013,74.52,183.73
20240829122013,73.76,186.38
20240829123013,72.71,189.02
20240829124013,71.4,191.67
20240829125013,69.9,194.31
20240829130013,68.24,196.96
20240829131013,66.45,199.6
20240829132013,64.57,202.24
20240829133013,62.6,204.89
20240829134013,60.58,207.53
20240829135013,58.5,210.18
20240829140013,56.39,212.82
20240829141013,54.24,215.47
20240829142013,52.07,218.11
20240829143013,49.87,220.76
20240829144013,47.66,223.4
20240829145013,45.43,226.05
20240829150013,43.19,228.69
20240829151013,40.94,231.34
20240829152013,38.68,233.98
20240829153013,36.41,236.63
20240829154013,34.14,239.27
20240829155013,31.86,241.92
20240829160013,29.58,244.56
20240829161013,27.3,247.21
20240829162013,25.01,249.85
20240829163013,22.73,252.49
20240829164013,20.44,255.14
20240829165013,18.16,257.78
20240829170013,15.87,260.43
20240829171013,13.59,263.07
20240829172013,11.31,265.72
20240829173013,9.04,268.36
20240829174013,6.77,271.01
20240829175013,4.5,273.65
20240829180013,2.24,276.3
20240829181013,-0.02,278.94
20240830054013,0.43,81.32
20240830055013,2.69,83.96
20240830060013,4.95,86.6
20240830061013,7.22,89.23
20240830062013,9.49,91.87
20240830063013,11.77,94.51
20240830064013,14.05,97.15
20240830065013,16.33,99.79
20240830070013,18.61,102.43
20240830071013,20.9,105.07
20240830072013,23.19,107.7
20240830073013,25.47,110.34
20240830074013,27.76,112.98
20240830075013,30.04,115.62
20240830080013,32.32,118.26
20240830081013,34.59,120.9
20240830082013,36.87,123.54
20240830083013,39.13,126.17
20240830084013,41.39,128.81
20240830085013,43.64,131.45
20240830090013,45.88,134.09
20240830091013,48.1,136.73
20240830092013,50.31,139.37
20240830093013,52.51,142.01
20240830094013,54.67,144.64
20240830095013,56.82,147.28
20240830100013,58.92,149.92
20240830101013,60.99,152.56
20240830102013,63.0,155.2
20240830103013,64.95,157.84
20240830104013,66.82,160.47
20240830105013,68.58,163.11
20240830110013,70.21,165.75
20240830111013,71.68,168.39
20240830112013,72.94,171.03
20240830113013,73.94,173.67
20240830114013,74.63,176.31
20240830115013,74.97,178.94
20240830120013,74.93,181.58
20240830121013,74.52,184.22
20240830122013,73.76,186.86
20240830123013,72.71,189.5
20240830124013,71.4,192.14
20240830125013,69.9,194.78
20240830130013,68.24,197.41
20240830131013,66.45,200.05
20240830132013,64.57,202.69
20240830133013,62.6,205.33
20240830134013,60.58,207.97
20240830135013,58.5,210.61
20240830140013,56.39,213.25
20240830141013,54.24,215.88
20240830142013,52.07,218.52
20240830143013,49.87,221.16
20240830144013,47.66,223.8
20240830145013,45.43,226.44
20240830150013,43.19,229.08
20240830151013,40.94,231.72
20240830152013,38.68,234.35
20240830153013,36.41,236.99
20240830154013,34.14,239.63
20240830155013,31.86,242.27
20240830160013,29.58,244.91
20240830161013,27.3,247.55
20240830162013,25.01,250.18
20240830163013,22.73,252.82
20240830164013,20.44,255.46
20240830165013,18.16,258.1
20240830170013,15.87,260.74
20240830171013,13.59,263.38
20240830172013,11.31,266.02
20240830173013,9.04,268.65
20240830174013,6.77,271.29
20240830175013,4.5,273.93
20240830180013,2.24,276.57
20240830181013,-0.02,279.21
20240831054013,0.43,81.32
20240831055013,2.69,83.96
20240831060013,4.95,86.61
20240831061013,7.22,89.25
20240831062013,9.49,91.89
20240831063013,11.77,94.53
20240831064013,14.05,97.17
20240831065013,16.33,99.82
20240831070013,18.61,102.46
20240831071013,20.9,105.1
20240831072013,23.19,107.74
20240831073013,25.47,110.38
20240831074013,27.76,113.03
20240831075013,30.04,115.67
20240831080013,32.32,118.31
20240831081013,34.59,120.95
20240831082013,36.87,123.59
20240831083013,39.13,126.24
20240831084013,41.39,128.88
20240831085013,43.64,131.52
20240831090013,45.88,134.16
20240831091013,48.1,136.8
20240831092013,50.31,139.45
20240831093013,52.51,142.09
20240831094013,54.67,144.73
20240831095013,56.82,147.37
20240831100013,58.92,150.01
20240831101013,60.99,152.66
20240831102013,63.0,155.3
20240831103013,64.95,157.94
20240831104013,66.82,160.58
20240831105013,68.58,163.22
20240831110013,70.21,165.87
20240831111013,71.68,168.51
20240831112013,72.94,171.15
20240831113013,73.94,173.79
20240831114013,74.63,176.43
20240831115013,74.97,179.08
20240831120013,74.93,181.72
20240831121013,74.52,184.36
20240831122013,73.76,187.0
20240831123013,72.71,189.64
20240831124013,71.4,192.29
20240831125013,69.9,194.93
20240831130013,68.24,197.57
20240831131013,66.45,200.21
20240831132013,64.57,202.85
20240831133013,62.6,205.5
20240831134013,60.58,208.14
20240831135013,58.5,210.78
20240831140013,56.39,213.42
20240831141013,54.24,216.06
20240831142013,52.07,218.71
20240831143013,49.87,221.35
20240831144013,47.66,223.99
20240831145013,45.43,226.63
20240831150013,43.19,229.27
20240831151013,40.94,231.92
20240831152013,38.68,234.56
20240831153013,36.41,237.2
20240831154013,34.14,239.84
20240831155013,31.86,242.48
20240831160013,29.58,245.13
20240831161013,27.3,247.77
20240831162013,25.01,250.41
20240831163013,22.73,253.05
20240831164013,20.44,255.69
20240831165013,18.16,258.34
20240831170013,15.87,260.98
20240831171013,13.59,263.62
20240831172013,11.31,266.26
20240831173013,9.04,268.9
20240831174013,6.77,271.55
20240831175013,4.5,274.19
20240831180013,2.24,276.83
20240831181013,-0.02,279.47
20240901054013,0.02,82.31
20240901055013,2.28,84.93
20240901060013,4.55,87.55
20240901061013,6.82,90.17
20240901062013,9.1,92.79
20240901063013,11.38,95.4
20240901064013,13.66,98.02
20240901065013,15.95,100.64
20240901070013,18.23,103.26
20240901071013,20.52,105.88
20240901072013,22.8,108.5
20240901073013,25.09,111.12
20240901074013,27.37,113.74
20240901075013,29.65,116.36
20240901080013,31.93,118.98
20240901081013,34.2,121.6
20240901082013,36.47,124.21
20240901083013,38.72,126.83
20240901084013,40.98,129.45
20240901085013,43.22,132.07
20240901090013,45.44,134.69
20240901091013,47.66,137.31
20240901092013,49.85,139.93
20240901093013,52.03,142.55
20240901094013,54.18,145.17
20240901095013,56.3,147.79
20240901100013,58.38,150.4
20240901101013,60.41,153.02
20240901102013,62.39,155.64
20240901103013,64.3,158.26
20240901104013,66.13,160.88
20240901105013,67.85,163.5
20240901110013,69.43,166.12
20240901111013,70.84,168.74
20240901112013,72.05,171.36
20240901113013,73.0,173.98
20240901114013,73.65,176.6
20240901115013,73.97,179.21
20240901120013,73.94,181.83
20240901121013,73.55,184.45
20240901122013,72.83,187.07
20240901123013,71.83,189.69
20240901124013,70.58,192.31
20240901125013,69.13,194.93
20240901130013,67.51,197.55
20240901131013,65.77,200.17
20240901132013,63.93,202.79
20240901133013,62.0,205.4
20240901134013,60.01,208.02
20240901135013,57.96,210.64
20240901140013,55.87,213.26
20240901141013,53.75,215.88
20240901142013,51.59,218.5
20240901143013,49.42,221.12
20240901144013,47.22,223.74
20240901145013,45.0,226.36
20240901150013,42.77,228.98
20240901151013,40.53,231.6
20240901152013,38.27,234.21
20240901153013,36.01,236.83
20240901154013,33.74,239.45
20240901155013,31.47,242.07
20240901160013,29.19,244.69
20240901161013,26.91,247.31
20240901162013,24.63,249.93
20240901163013,22.35,252.55
20240901164013,20.06,255.17
20240901165013,17.78,257.79
20240901170013,15.49,260.4
20240901171013,13.21,263.02
20240901172013,10.92,265.64
20240901173013,8.65,268.26
20240901174013,6.37,270.88
20240901175013,4.1,273.5
20240901180013,1.83,276.12
20240901181013,-0.43,278.74
20240902054013,0.25,82.05
20240902055013,2.51,84.68
20240902060013,4.78,87.3
20240902061013,7.05,89.93
20240902062013,9.33,92.55
20240902063013,11.61,95.18
20240902064013,13.89,97.81
20240902065013,16.18,100.43
20240902070013,18.46,103.06
20240902071013,20.75,105.68
20240902072013,23.03,108.31
20240902073013,25.32,110.94
20240902074013,27.6,113.56
20240902075013,29.88,116.19
20240902080013,32.15,118.81
20240902081013,34.43,121.44
20240902082013,36.69,124.07
20240902083013,38.95,126.69
20240902084013,41.2,129.32
20240902085013,43.44,131.94
20240902090013,45.67,134.57
20240902091013,47.88,137.2
20240902092013,50.07,139.82
20240902093013,52.24,142.45
20240902094013,54.39,145.07
20240902095013,56.51,147.7
20240902100013,58.58,150.33
20240902101013,60.61,152.95
20240902102013,62.59,155.58
20240902103013,64.49,158.2
20240902104013,66.31,160.83
20240902105013,68.01,163.46
20240902110013,69.58,166.08
20240902111013,70.97,168.71
20240902112013,72.16,171.33
20240902113013,73.08,173.96
20240902114013,73.7,176.59
20240902115013,73.98,179.21
20240902120013,73.91,181.84
20240902121013,73.49,184.46
20240902122013,72.74,187.09
20240902123013,71.71,189.72
20240902124013,70.44,192.34
20240902125013,68.97,194.97
20240902130013,67.34,197.59
20240902131013,65.59,200.22
20240902132013,63.74,202.85
20240902133013,61.81,205.47
20240902134013,59.81,208.1
20240902135013,57.76,210.72
20240902140013,55.66,213.35
20240902141013,53.54,215.98
20240902142013,51.38,218.6
20240902143013,49.2,221.23
20240902144013,46.99,223.85
20240902145013,44.78,226.48
20240902150013,42.54,229.11
20240902151013,40.3,231.73
20240902152013,38.05,234.36
20240902153013,35.79,236.98
20240902154013,33.52,239.61
20240902155013,31.24,242.24
20240902160013,28.97,244.86
20240902161013,26.69,247.49
20240902162013,24.4,250.11
20240902163013,22.12,252.74
20240902164013,19.83,255.37
20240902165013,17.55,257.99
20240902170013,15.26,260.62
20240902171013,12.98,263.24
20240902172013,10.7,265.87
20240902173013,8.42,268.5
20240902174013,6.14,271.12
20240902175013,3.87,273.75
20240902180013,1.6,276.37
20240902181013,-0.66,279.0
20240903054013,-0.16,82.05
20240903055013,2.11,84.66
20240903060013,4.38,87.28
20240903061013,6.66,89.9
20240903062013,8.94,92.51
20240903063013,11.22,95.13
20240903064013,13.5,97.74
20240903065013,15.79,100.36
20240903070013,18.07,102.98
20240903071013,20.36,105.59
20240903072013,22.64,108.21
20240903073013,24.93,110.82
20240903074013,27.21,113.44
20240903075013,29.48,116.06
20240903080013,31.75,118.67
20240903081013,34.02,121.29
20240903082013,36.28,123.91
20240903083013,38.53,126.52
20240903084013,40.77,129.14
20240903085013,43.0,131.75
20240903090013,45.22,134.37
20240903091013,47.41,136.99
20240903092013,49.59,139.6
20240903093013,51.75,142.22
20240903094013,53.87,144.84
20240903095013,55.96,147.45
20240903100013,58.02,150.07
20240903101013,60.02,152.68
20240903102013,61.96,155.3
20240903103013,63.82,157.92
20240903104013,65.6,160.53
20240903105013,67.25,163.15
20240903110013,68.77,165.76
20240903111013,70.11,168.38
20240903112013,71.25,171.0
20240903113013,72.13,173.61
20240903114013,72.72,176.23
20240903115013,72.98,178.85
20240903120013,72.92,181.46
20240903121013,72.52,184.08
20240903122013,71.81,186.69
20240903123013,70.82,189.31
20240903124013,69.6,191.93
20240903125013,68.18,194.54
20240903130013,66.61,197.16
20240903131013,64.9,199.78
20240903132013,63.09,202.39
20240903133013,61.19,205.01
20240903134013,59.22,207.62
20240903135013,57.2,210.24
20240903140013,55.13,212.86
20240903141013,53.03,215.47
20240903142013,50.89,218.09
20240903143013,48.72,220.71
20240903144013,46.54,223.32
20240903145013,44.33,225.94
20240903150013,42.11,228.55
20240903151013,39.88,231.17
20240903152013,37.63,233.79
20240903153013,35.38,236.4
20240903154013,33.11,239.02
20240903155013,30.85,241.63
20240903160013,28.57,244.25
20240903161013,26.29,246.87
20240903162013,24.01,249.48
20240903163013,21.73,252.1
20240903164013,19.44,254.72
20240903165013,17.16,257.33
20240903170013,14.87,259.95
20240903171013,12.59,262.56
20240903172013,10.31,265.18
20240903173013,8.02,267.8
20240903174013,5.75,270.41
20240903175013,3.47,273.03
20240903180013,1.2,275.65
20240904054013,-0.16,83.04
20240904055013,2.11,85.65
20240904060013,4.38,88.26
20240904061013,6.66,90.86
20240904062013,8.94,93.47
20240904063013,11.22,96.07
20240904064013,13.5,98.68
20240904065013,15.79,101.29
20240904070013,18.07,103.89
20240904071013,20.36,106.5
20240904072013,22.64,109.11
20240904073013,24.93,111.71
20240904074013,27.21,114.32
20240904075013,29.48,116.93
20240904080013,31.75,119.53
20240904081013,34.02,122.14
20240904082013,36.28,124.74
20240904083013,38.53,127.35
20240904084013,40.77,129.96
20240904085013,43.0,132.56
20240904090013,45.22,135.17
20240904091013,47.41,137.78
20240904092013,49.59,140.38
20240904093013,51.75,142.99
20240904094013,53.87,145.6
20240904095013,55.96,148.2
20240904100013,58.02,150.81
20240904101013,60.02,153.41
20240904102013,61.96,156.02
20240904103013,63.82,158.63
20240904104013,65.6,161.23
20240904105013,67.25,163.84
20240904110013,68.77,166.45
20240904111013,70.11,169.05
20240904112013,71.25,171.66
20240904113013,72.13,174.27
20240904114013,72.72,176.87
20240904115013,72.98,179.48
20240904120013,72.92,182.09
20240904121013,72.52,184.69
20240904122013,71.81,187.3
20240904123013,70.82,189.9
20240904124013,69.6,192.51
20240904125013,68.18,195.12
20240904130013,66.61,197.72
20240904131013,64.9,200.33
20240904132013,63.09,202.94
20240904133013,61.19,205.54
20240904134013,59.22,208.15
20240904135013,57.2,210.76
20240904140013,55.13,213.36
20240904141013,53.03,215.97
20240904142013,50.89,218.57
20240904143013,48.72,221.18
20240904144013,46.54,223.79
20240904145013,44.33,226.39
20240904150013,42.11,229.0
20240904151013,39.88,231.61
20240904152013,37.63,234.21
20240904153013,35.38,236.82
20240904154013,33.11,239.43
20240904155013,30.85,242.03
20240904160013,28.57,244.64
20240904161013,26.29,247.24
20240904162013,24.01,249.85
20240904163013,21.73,252.46
20240904164013,19.44,255.06
20240904165013,17.16,257.67
20240904170013,14.87,260.28
20240904171013,12.59,262.88
20240904172013,10.31,265.49
20240904173013,8.02,268.1
20240904174013,5.75,270.7
20240904175013,3.47,273.31
20240904180013,1.2,275.91
20240905054013,0.07,82.78
20240905055013,2.33,85.4
20240905060013,4.61,88.01
20240905061013,6.88,90.62
20240905062013,9.16,93.24
20240905063013,11.45,95.85
20240905064013,13.73,98.46
20240905065013,16.02,101.08
20240905070013,18.3,103.69
20240905071013,20.59,106.3
20240905072013,22.87,108.92
20240905073013,25.15,111.53
20240905074013,27.43,114.14
20240905075013,29.71,116.76
20240905080013,31.98,119.37
20240905081013,34.25,121.98
20240905082013,36.5,124.6
20240905083013,38.75,127.21
20240905084013,40.99,129.82
20240905085013,43.22,132.44
20240905090013,45.44,135.05
20240905091013,47.63,137.66
20240905092013,49.81,140.28
20240905093013,51.96,142.89
20240905094013,54.08,145.5
20240905095013,56.17,148.12
20240905100013,58.22,150.73
20240905101013,60.21,153.34
20240905102013,62.15,155.96
20240905103013,64.0,158.57
20240905104013,65.77,161.18
20240905105013,67.41,163.8
20240905110013,68.91,166.41
20240905111013,70.24,169.02
20240905112013,71.35,171.64
20240905113013,72.2,174.25
20240905114013,72.76,176.86
20240905115013,72.99,179.48
20240905120013,72.89,182.09
20240905121013,72.46,184.7
20240905122013,71.72,187.32
20240905123013,70.71,189.93
20240905124013,69.47,192.54
20240905125013,68.03,195.16
20240905130013,66.44,197.77
20240905131013,64.72,200.38
20240905132013,62.9,203.0
20240905133013,61.0,205.61
20240905134013,59.02,208.22
20240905135013,57.0,210.84
20240905140013,54.92,213.45
20240905141013,52.81,216.06
20240905142013,50.67,218.68
20240905143013,48.51,221.29
20240905144013,46.32,223.9
20240905145013,44.11,226.52
20240905150013,41.89,229.13
20240905151013,39.65,231.74
20240905152013,37.41,234.36
20240905153013,35.15,236.97
20240905154013,32.89,239.58
20240905155013,30.62,242.2
20240905160013,28.34,244.81
20240905161013,26.07,247.42
20240905162013,23.78,250.04
20240905163013,21.5,252.65
20240905164013,19.22,255.26
20240905165013,16.93,257.88
20240905170013,14.65,260.49
20240905171013,12.36,263.1
20240905172013,10.08,265.72
20240905173013,7.8,268.33
20240905174013,5.52,270.94
20240905175013,3.24,273.56
20240905180013,0.97,276.17
20240906054013,-0.34,83.78
20240906055013,1.93,86.37
20240906060013,4.21,88.96
20240906061013,6.49,91.55
20240906062013,8.77,94.14
20240906063013,11.05,96.73
20240906064013,13.34,99.32
20240906065013,15.62,101.91
20240906070013,17.91,104.5
20240906071013,20.19,107.09
20240906072013,22.48,109.68
20240906073013,24.76,112.27
20240906074013,27.03,114.86
20240906075013,29.3,117.45
20240906080013,31.57,120.04
20240906081013,33.83,122.63
20240906082013,36.08,125.22
20240906083013,38.32,127.81
20240906084013,40.55,130.4
20240906085013,42.77,132.99
20240906090013,44.97,135.58
20240906091013,47.15,138.17
20240906092013,49.31,140.76
20240906093013,51.44,143.35
20240906094013,53.55,145.94
20240906095013,55.61,148.53
20240906100013,57.63,151.12
20240906101013,59.59,153.71
20240906102013,61.49,156.3
20240906103013,63.31,158.89
20240906104013,65.03,161.48
20240906105013,66.63,164.07
20240906110013,68.09,166.66
20240906111013,69.36,169.25
20240906112013,70.43,171.84
20240906113013,71.24,174.43
20240906114013,71.77,177.02
20240906115013,71.99,179.61
20240906120013,71.9,182.2
20240906121013,71.49,184.79
20240906122013,70.78,187.38
20240906123013,69.82,189.97
20240906124013,68.62,192.56
20240906125013,67.23,195.15
20240906130013,65.69,197.74
20240906131013,64.01,200.33
20240906132013,62.23,202.92
20240906133013,60.36,205.51
20240906134013,58.42,208.1
20240906135013,56.42,210.69
20240906140013,54.38,213.28
20240906141013,52.29,215.87
20240906142013,50.17,218.46
20240906143013,48.02,221.05
20240906144013,45.85,223.64
20240906145013,43.65,226.23
20240906150013,41.44,228.82
20240906151013,39.22,231.41
20240906152013,36.98,234.0
20240906153013,34.73,236.59
20240906154013,32.48,239.18
20240906155013,30.21,241.77
20240906160013,27.94,244.36
20240906161013,25.67,246.95
20240906162013,23.39,249.54
20240906163013,21.11,252.13
20240906164013,18.82,254.72
20240906165013,16.54,257.32
20240906170013,14.25,259.91
20240906171013,11.97,262.5
20240906172013,9.68,265.09
20240906173013,7.4,267.68
20240906174013,5.12,270.27
20240906175013,2.84,272.86
20240906180013,0.57,275.45
20240907054013,-0.34,83.78
20240907055013,1.93,86.37
20240907060013,4.21,88.97
20240907061013,6.49,91.56
20240907062013,8.77,94.15
20240907063013,11.05,96.75
20240907064013,13.34,99.34
20240907065013,15.62,101.93
20240907070013,17.91,104.53
20240907071013,20.19,107.12
20240907072013,22.48,109.71
20240907073013,24.76,112.31
20240907074013,27.03,114.9
20240907075013,29.3,117.49
20240907080013,31.57,120.09
20240907081013,33.83,122.68
20240907082013,36.08,125.28
20240907083013,38.32,127.87
20240907084013,40.55,130.46
20240907085013,42.77,133.06
20240907090013,44.97,135.65
20240907091013,47.15,138.24
20240907092013,49.31,140.84
20240907093013,51.44,143.43
20240907094013,53.55,146.02
20240907095013,55.61,148.62
20240907100013,57.63,151.21
20240907101013,59.59,153.8
20240907102013,61.49,156.4
20240907103013,63.31,158.99
20240907104013,65.03,161.59
20240907105013,66.63,164.18
20240907110013,68.09,166.77
20240907111013,69.36,169.37
20240907112013,70.43,171.96
20240907113013,71.24,174.55
20240907114013,71.77,177.15
20240907115013,71.99,179.74
20240907120013,71.9,182.33
20240907121013,71.49,184.93
20240907122013,70.78,187.52
20240907123013,69.82,190.11
20240907124013,68.62,192.71
20240907125013,67.23,195.3
20240907130013,65.69,197.9
20240907131013,64.01,200.49
20240907132013,62.23,203.08
20240907133013,60.36,205.68
20240907134013,58.42,208.27
20240907135013,56.42,210.86
20240907140013,54.38,213.46
20240907141013,52.29,216.05
20240907142013,50.17,218.64
20240907143013,48.02,221.24
20240907144013,45.85,223.83
20240907145013,43.65,226.43
20240907150013,41.44,229.02
20240907151013,39.22,231.61
20240907152013,36.98,234.21
20240907153013,34.73,236.8
20240907154013,32.48,239.39
20240907155013,30.21,241.99
20240907160013,27.94,244.58
20240907161013,25.67,247.17
20240907162013,23.39,249.77
20240907163013,21.11,252.36
20240907164013,18.82,254.95
20240907165013,16.54,257.55
20240907170013,14.25,260.14
20240907171013,11.97,262.74
20240907172013,9.68,265.33
20240907173013,7.4,267.92
20240907174013,5.12,270.52
20240907175013,2.84,273.11
20240907180013,0.57,275.7
20240908054013,-0.11,83.52
20240908055013,2.16,86.1
20240908060013,4.44,88.69
20240908061013,6.72,91.28
20240908062013,9.0,93.87
20240908063013,11.28,96.45
20240908064013,13.57,99.04
20240908065013,15.85,101.63
20240908070013,18.14,104.21
20240908071013,20.42,106.8
20240908072013,22.7,109.39
20240908073013,24.98,111.98
20240908074013,27.26,114.56
20240908075013,29.53,117.15
20240908080013,31.8,119.74
20240908081013,34.06,122.32
20240908082013,36.31,124.91
20240908083013,38.55,127.5
20240908084013,40.78,130.09
20240908085013,42.99,132.67
20240908090013,45.19,135.26
20240908091013,47.37,137.85
20240908092013,49.53,140.43
20240908093013,51.66,143.02
20240908094013,53.75,145.61
20240908095013,55.81,148.2
20240908100013,57.83,150.78
20240908101013,59.79,153.37
20240908102013,61.68,155.96
20240908103013,63.49,158.54
20240908104013,65.2,161.13
20240908105013,66.79,163.72
20240908110013,68.22,166.31
20240908111013,69.48,168.89
20240908112013,70.52,171.48
20240908113013,71.31,174.07
20240908114013,71.81,176.65
20240908115013,72.0,179.24
20240908120013,71.87,181.83
20240908121013,71.43,184.42
20240908122013,70.7,187.0
20240908123013,69.71,189.59
20240908124013,68.49,192.18
20240908125013,67.09,194.76
20240908130013,65.53,197.35
20240908131013,63.84,199.94
20240908132013,62.05,202.53
20240908133013,60.17,205.11
20240908134013,58.23,207.7
20240908135013,56.22,210.29
20240908140013,54.17,212.87
20240908141013,52.08,215.46
20240908142013,49.95,218.05
20240908143013,47.8,220.64
20240908144013,45.63,223.22
20240908145013,43.43,225.81
20240908150013,41.22,228.4
20240908151013,38.99,230.98
20240908152013,36.76,233.57
20240908153013,34.51,236.16
20240908154013,32.25,238.75
20240908155013,29.99,241.33
20240908160013,27.71,243.92
20240908161013,25.44,246.51
20240908162013,23.16,249.09
20240908163013,20.88,251.68
20240908164013,18.6,254.27
20240908165013,16.31,256.86
20240908170013,14.02,259.44
20240908171013,11.74,262.03
20240908172013,9.45,264.62
20240908173013,7.17,267.2
20240908174013,4.89,269.79
20240908175013,2.61,272.38
20240908180013,0.34,274.97
20240909054013,-0.52,84.52
20240909055013,1.75,87.09
