Serial,Datetime,Date,Month,Hour,Minute,DeviceID,Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),ElevationAngle(degree),Azimuth(degree)
20240224114017,2024-02-24 11:40:00,2024-02-24,2,11,40,17,1017.503,30.631092,62.4833,22095.553,55.37,173.76
20240224115017,2024-02-24 11:50:00,2024-02-24,2,11,50,17,1017.4746,30.46453,62.77391,21444.34,55.75,176.07
20240224120017,2024-02-24 12:00:00,2024-02-24,2,12,0,17,1017.4485,30.301,63.079407,20855.576,55.96,178.38
20240224121017,2024-02-24 12:10:00,2024-02-24,2,12,10,17,1017.4251,30.138105,63.373936,20324.85,55.99,180.69
20240224122017,2024-02-24 12:20:00,2024-02-24,2,12,20,17,1017.40485,29.974398,63.66331,19848.217,55.85,183.01
20240224123017,2024-02-24 12:30:00,2024-02-24,2,12,30,17,1017.3875,29.812864,63.960545,19456.05,55.54,185.32
20240224124017,2024-02-24 12:40:00,2024-02-24,2,12,40,17,1017.37335,29.667383,64.254555,19130.371,55.06,187.63
20240224125017,2024-02-24 12:50:00,2024-02-24,2,12,50,17,1017.3612,29.538578,64.541275,18827.63,54.41,189.94
20240224130017,2024-02-24 13:00:00,2024-02-24,2,13,0,17,1017.35095,29.412924,64.81101,18504.363,53.62,192.25
20240224131017,2024-02-24 13:10:00,2024-02-24,2,13,10,17,1017.3452,29.292484,65.08841,18275.578,52.68,194.57
20240224132017,2024-02-24 13:20:00,2024-02-24,2,13,20,17,1017.3402,29.166578,65.35008,17975.742,51.61,196.88
20240224133017,2024-02-24 13:30:00,2024-02-24,2,13,30,17,1017.3387,29.022423,65.646,17784.656,50.41,199.19
20240224134017,2024-02-24 13:40:00,2024-02-24,2,13,40,17,1017.3428,28.934849,65.9075,17815.848,49.11,201.5
20240224135017,2024-02-24 13:50:00,2024-02-24,2,13,50,17,1017.34875,28.910408,66.05841,17895.016,47.7,203.82
20240224140017,2024-02-24 14:00:00,2024-02-24,2,14,0,17,1017.3556,28.907333,66.142044,17961.775,46.21,206.13
20240224141017,2024-02-24 14:10:00,2024-02-24,2,14,10,17,1017.35315,28.911705,66.2238,18042.373,44.63,208.44
20240224142017,2024-02-24 14:20:00,2024-02-24,2,14,20,17,1017.36316,28.923866,66.260925,18168.95,42.98,210.75
20240224143017,2024-02-24 14:30:00,2024-02-24,2,14,30,17,1017.3748,28.941238,66.28569,18313.031,41.26,213.06
20240224144017,2024-02-24 14:40:00,2024-02-24,2,14,40,17,1017.3872,28.972721,66.28631,18494.816,39.48,215.38
20240224145017,2024-02-24 14:50:00,2024-02-24,2,14,50,17,1017.4004,29.015696,66.255905,18693.258,37.65,217.69
20240224150017,2024-02-24 15:00:00,2024-02-24,2,15,0,17,1017.414,29.065647,66.20103,18864.098,35.78,220.0
20240224151017,2024-02-24 15:10:00,2024-02-24,2,15,10,17,1017.4277,29.10789,66.15201,19074.371,33.86,222.31
20240224152017,2024-02-24 15:20:00,2024-02-24,2,15,20,17,1017.44104,29.171928,66.06613,19315.55,31.9,224.62
20240224153017,2024-02-24 15:30:00,2024-02-24,2,15,30,17,1017.45435,29.250803,65.918175,19555.55,29.9,226.94
20240224154017,2024-02-24 15:40:00,2024-02-24,2,15,40,17,1017.46796,29.33386,65.74005,19800.947,27.88,229.25
20240224155017,2024-02-24 15:50:00,2024-02-24,2,15,50,17,1017.4815,29.418983,65.544136,20055.463,25.83,231.56
20240224160017,2024-02-24 16:00:00,2024-02-24,2,16,0,17,1017.4945,29.511879,65.34072,20346.283,23.75,233.87
20240224161017,2024-02-24 16:10:00,2024-02-24,2,16,10,17,1017.50665,29.615625,65.10294,20648.611,21.65,236.18
20240224162017,2024-02-24 16:20:00,2024-02-24,2,16,20,17,1017.51794,29.726994,64.84084,20968.795,19.53,238.5
20240224163017,2024-02-24 16:30:00,2024-02-24,2,16,30,17,1017.5279,29.846264,64.55661,21312.74,17.39,240.81
20240224164017,2024-02-24 16:40:00,2024-02-24,2,16,40,17,1017.5365,29.97277,64.25254,21681.773,15.23,243.12
20240224165017,2024-02-24 16:50:00,2024-02-24,2,16,50,17,1017.54395,30.105328,63.91959,22074.262,13.06,245.43
20240318090017,2024-03-18 09:00:00,2024-03-18,3,9,0,17,1017.242,37.943436,46.707085,46948.43,39.28,135.5
20240318091017,2024-03-18 09:10:00,2024-03-18,3,9,10,17,1017.1873,37.8958,46.792126,46515.227,41.37,137.98
20240318092017,2024-03-18 09:20:00,2024-03-18,3,9,20,17,1017.1079,37.820923,46.912586,45823.504,43.43,140.45
20240318093017,2024-03-18 09:30:00,2024-03-18,3,9,30,17,1017.0543,37.63042,47.173683,45008.344,45.45,142.92
20240318094017,2024-03-18 09:40:00,2024-03-18,3,9,40,17,1017.0014,37.413345,47.469383,44202.61,47.43,145.39
20240318095017,2024-03-18 09:50:00,2024-03-18,3,9,50,17,1016.94946,37.19279,47.78375,43487.164,49.37,147.86
20240318100017,2024-03-18 10:00:00,2024-03-18,3,10,0,17,1016.8985,36.99243,48.09716,42827.918,51.25,150.34
20240318101017,2024-03-18 10:10:00,2024-03-18,3,10,10,17,1016.849,36.80415,48.401684,42121.426,53.07,152.81
20240318102017,2024-03-18 10:20:00,2024-03-18,3,10,20,17,1016.8009,36.634758,48.693695,41346.19,54.82,155.28
20240318103017,2024-03-18 10:30:00,2024-03-18,3,10,30,17,1016.75323,36.451523,48.982628,40405.773,56.48,157.75
20240318104017,2024-03-18 10:40:00,2024-03-18,3,10,40,17,1016.7058,36.255512,49.28664,39445.38,58.04,160.23
20240318105017,2024-03-18 10:50:00,2024-03-18,3,10,50,17,1016.65845,36.055733,49.600113,38473.76,59.5,162.7
20240318110017,2024-03-18 11:00:00,2024-03-18,3,11,0,17,1016.6111,35.84887,49.920742,37483.863,60.82,165.17
20240318111017,2024-03-18 11:10:00,2024-03-18,3,11,10,17,1016.5647,35.649055,50.233047,36453.402,61.99,167.64
20240318112017,2024-03-18 11:20:00,2024-03-18,3,11,20,17,1016.52246,35.43831,50.55957,35531.71,63.0,170.12
20240318113017,2024-03-18 11:30:00,2024-03-18,3,11,30,17,1016.48566,35.250565,50.89383,34958.484,63.82,172.59
20240318114017,2024-03-18 11:40:00,2024-03-18,3,11,40,17,1016.4486,35.110054,51.172035,34332.113,64.44,175.06
20240318115017,2024-03-18 11:50:00,2024-03-18,3,11,50,17,1016.4136,34.989117,51.41885,33769.566,64.83,177.53
20240318120017,2024-03-18 12:00:00,2024-03-18,3,12,0,17,1016.3787,34.852226,51.656742,33067.152,65.0,180.01
20240318121017,2024-03-18 12:10:00,2024-03-18,3,12,10,17,1016.3481,34.71873,51.904068,32528.963,64.92,182.48
20240318122017,2024-03-18 12:20:00,2024-03-18,3,12,20,17,1016.32056,34.606724,52.13072,32038.28,64.62,184.95
20240318123017,2024-03-18 12:30:00,2024-03-18,3,12,30,17,1016.29407,34.47634,52.355003,31357.578,64.09,187.42
20240318124017,2024-03-18 12:40:00,2024-03-18,3,12,40,17,1016.2719,34.31116,52.6349,30815.494,63.35,189.9
20240318125017,2024-03-18 12:50:00,2024-03-18,3,12,50,17,1016.25183,34.13577,52.91896,30239.09,62.42,192.37
20240318130017,2024-03-18 13:00:00,2024-03-18,3,13,0,17,1016.23627,33.986618,53.191647,29812.525,61.31,194.84
20240318131017,2024-03-18 13:10:00,2024-03-18,3,13,10,17,1016.2239,33.866863,53.427826,29439.379,60.04,197.31
20240318132017,2024-03-18 13:20:00,2024-03-18,3,13,20,17,1016.21405,33.777317,53.613094,29081.691,58.64,199.78
20240318133017,2024-03-18 13:30:00,2024-03-18,3,13,30,17,1016.2074,33.670074,53.797115,28683.086,57.12,202.26
20240318134017,2024-03-18 13:40:00,2024-03-18,3,13,40,17,1016.2044,33.5657,53.99039,28451.627,55.49,204.73
20240318135017,2024-03-18 13:50:00,2024-03-18,3,13,50,17,1016.2037,33.48915,54.15998,28321.383,53.78,207.2
20240318140017,2024-03-18 14:00:00,2024-03-18,3,14,0,17,1016.2055,33.43455,54.27748,28190.617,51.99,209.67
20240318141017,2024-03-18 14:10:00,2024-03-18,3,14,10,17,1016.21106,33.376106,54.378887,28089.16,50.13,212.15
20240318142017,2024-03-18 14:20:00,2024-03-18,3,14,20,17,1016.21936,33.31425,54.47928,28027.08,48.21,214.62
20240318143017,2024-03-18 14:30:00,2024-03-18,3,14,30,17,1016.2301,33.26257,54.56718,28014.816,46.25,217.09
20240318144017,2024-03-18 14:40:00,2024-03-18,3,14,40,17,1016.24274,33.22273,54.650978,28107.354,44.24,219.56
20240318145017,2024-03-18 14:50:00,2024-03-18,3,14,50,17,1016.25757,33.23091,54.687664,28313.229,42.19,222.04
20240318150017,2024-03-18 15:00:00,2024-03-18,3,15,0,17,1016.2727,33.27916,54.65324,28553.264,40.12,224.51
20240318151017,2024-03-18 15:10:00,2024-03-18,3,15,10,17,1016.28894,33.343826,54.57039,28804.887,38.01,226.98
20240318152017,2024-03-18 15:20:00,2024-03-18,3,15,20,17,1016.3055,33.417656,54.463,29099.527,35.88,229.45
20240318153017,2024-03-18 15:30:00,2024-03-18,3,15,30,17,1016.32275,33.503754,54.33286,29447.79,33.72,231.93
20240318154017,2024-03-18 15:40:00,2024-03-18,3,15,40,17,1016.3398,33.61123,54.16479,29850.986,31.55,234.4
20240318155017,2024-03-18 15:50:00,2024-03-18,3,15,50,17,1016.35596,33.737923,53.94562,30262.518,29.36,236.87
20240318160017,2024-03-18 16:00:00,2024-03-18,3,16,0,17,1016.3728,33.870377,53.694176,30693.49,27.16,239.34
20240318161017,2024-03-18 16:10:00,2024-03-18,3,16,10,17,1016.39026,34.010906,53.429264,31166.99,24.94,241.81
20240318162017,2024-03-18 16:20:00,2024-03-18,3,16,20,17,1016.4083,34.154884,53.156017,31654.277,22.71,244.29
20240318163017,2024-03-18 16:30:00,2024-03-18,3,16,30,17,1016.42755,34.305923,52.87937,32183.514,20.47,246.76
20240318164017,2024-03-18 16:40:00,2024-03-18,3,16,40,17,1016.4465,34.473442,52.56613,32744.865,18.22,249.23
20240318165017,2024-03-18 16:50:00,2024-03-18,3,16,50,17,1016.46515,34.65789,52.20928,33335.74,15.96,251.7
20240509090017,2024-05-09 09:00:00,2024-05-09,5,9,0,17,1011.7651,34.848595,69.50783,27831.766,50.01,133.49
20240509091017,2024-05-09 09:10:00,2024-05-09,5,9,10,17,1011.743,34.842663,69.48306,27666.988,52.3,136.26
20240509092017,2024-05-09 09:20:00,2024-05-09,5,9,20,17,1011.7209,34.82758,69.45507,27444.639,54.58,139.02
20240509093017,2024-05-09 09:30:00,2024-05-09,5,9,30,17,1011.7009,34.766487,69.57929,27227.46,56.86,141.79
20240509094017,2024-05-09 09:40:00,2024-05-09,5,9,40,17,1011.6546,34.874954,69.25042,27459.988,59.14,144.55
20240509095017,2024-05-09 09:50:00,2024-05-09,5,9,50,17,1011.6306,34.82141,69.32158,27038.14,61.41,147.32
20240509100017,2024-05-09 10:00:00,2024-05-09,5,10,0,17,1011.58344,34.935505,68.97036,27195.756,63.68,150.08
20240509101017,2024-05-09 10:10:00,2024-05-09,5,10,10,17,1011.55316,34.895134,68.99724,26863.746,65.94,152.85
20240509102017,2024-05-09 10:20:00,2024-05-09,5,10,20,17,1011.5532,34.696003,69.4733,26118.707,68.18,155.61
20240509103017,2024-05-09 10:30:00,2024-05-09,5,10,30,17,1011.5283,34.58868,69.69352,25564.002,70.41,158.38
20240509104017,2024-05-09 10:40:00,2024-05-09,5,10,40,17,1011.49615,34.538376,69.77443,25222.97,72.61,161.14
20240509105017,2024-05-09 10:50:00,2024-05-09,5,10,50,17,1011.4481,34.59084,69.58962,25210.941,74.78,163.91
20240509110017,2024-05-09 11:00:00,2024-05-09,5,11,0,17,1011.42065,34.4669,69.84186,24694.371,76.89,166.67
20240509111017,2024-05-09 11:10:00,2024-05-09,5,11,10,17,1011.3926,34.34465,70.10793,24169.453,78.91,169.44
20240509112017,2024-05-09 11:20:00,2024-05-09,5,11,20,17,1011.3648,34.21563,70.38008,23537.926,80.78,172.2
20240509113017,2024-05-09 11:30:00,2024-05-09,5,11,30,17,1011.33624,34.066372,70.683365,22815.342,82.4,174.97
20240509114017,2024-05-09 11:40:00,2024-05-09,5,11,40,17,1011.31146,33.90854,71.01453,22256.014,83.56,177.73
20240509115017,2024-05-09 11:50:00,2024-05-09,5,11,50,17,1011.28296,33.823368,71.20372,21943.95,84.0,180.5
20240509120017,2024-05-09 12:00:00,2024-05-09,5,12,0,17,1011.2644,33.724636,71.427444,21614.186,83.56,183.27
20240509121017,2024-05-09 12:10:00,2024-05-09,5,12,10,17,1011.24664,33.632492,71.61333,21243.53,82.4,186.03
20240509122017,2024-05-09 12:20:00,2024-05-09,5,12,20,17,1011.2286,33.534473,71.80303,20733.086,80.78,188.8
20240509123017,2024-05-09 12:30:00,2024-05-09,5,12,30,17,1011.2121,33.43024,72.0232,20304.973,78.91,191.56
20240509124017,2024-05-09 12:40:00,2024-05-09,5,12,40,17,1011.196,33.315193,72.27477,19815.43,76.89,194.33
20240509125017,2024-05-09 12:50:00,2024-05-09,5,12,50,17,1011.18317,33.19119,72.57357,19492.5,74.78,197.09
20240509130017,2024-05-09 13:00:00,2024-05-09,5,13,0,17,1011.1726,33.08611,72.84032,19199.982,72.61,199.86
20240509131017,2024-05-09 13:10:00,2024-05-09,5,13,10,17,1011.16626,33.010246,73.05938,19033.22,70.41,202.62
20240509132017,2024-05-09 13:20:00,2024-05-09,5,13,20,17,1011.1629,32.942543,73.245674,18940.166,68.18,205.39
20240509133017,2024-05-09 13:30:00,2024-05-09,5,13,30,17,1011.1619,32.907856,73.35866,18873.387,65.94,208.15
20240509134017,2024-05-09 13:40:00,2024-05-09,5,13,40,17,1011.15955,32.85219,73.47998,18653.215,63.68,210.92
20240509135017,2024-05-09 13:50:00,2024-05-09,5,13,50,17,1011.1623,32.774628,73.661125,18502.648,61.41,213.68
20240509140017,2024-05-09 14:00:00,2024-05-09,5,14,0,17,1011.1582,32.726185,73.73601,18277.68,59.14,216.45
20240509141017,2024-05-09 14:10:00,2024-05-09,5,14,10,17,1011.1588,32.614784,73.96558,18121.479,56.86,219.21
20240509142017,2024-05-09 14:20:00,2024-05-09,5,14,20,17,1011.16345,32.536205,74.21389,18189.527,54.58,221.98
20240509143017,2024-05-09 14:30:00,2024-05-09,5,14,30,17,1011.17426,32.502636,74.36048,18272.236,52.3,224.74
20240509144017,2024-05-09 14:40:00,2024-05-09,5,14,40,17,1011.1867,32.50816,74.38424,18379.674,50.01,227.51
20240509145017,2024-05-09 14:50:00,2024-05-09,5,14,50,17,1011.19946,32.52458,74.365425,18489.664,47.73,230.27
20240509150017,2024-05-09 15:00:00,2024-05-09,5,15,0,17,1011.2052,32.562176,74.33922,18634.08,45.44,233.04
20240509151017,2024-05-09 15:10:00,2024-05-09,5,15,10,17,1011.21796,32.598625,74.27738,18800.908,43.16,235.8
20240509152017,2024-05-09 15:20:00,2024-05-09,5,15,20,17,1011.22614,32.64957,74.20177,18957.377,40.88,238.57
20240509153017,2024-05-09 15:30:00,2024-05-09,5,15,30,17,1011.23444,32.70088,74.116455,19132.36,38.6,241.33
20240509154017,2024-05-09 15:40:00,2024-05-09,5,15,40,17,1011.24817,32.756836,73.97378,19329.598,36.33,244.1
20240509155017,2024-05-09 15:50:00,2024-05-09,5,15,50,17,1011.2566,32.831562,73.828926,19570.336,34.05,246.86
20240509160017,2024-05-09 16:00:00,2024-05-09,5,16,0,17,1011.26465,32.921455,73.653694,19844.584,31.78,249.63
20240509161017,2024-05-09 16:10:00,2024-05-09,5,16,10,17,1011.27783,33.01211,73.43695,20123.729,29.52,252.39
20240509162017,2024-05-09 16:20:00,2024-05-09,5,16,20,17,1011.2916,33.106895,73.20637,20401.467,27.26,255.16
20240509163017,2024-05-09 16:30:00,2024-05-09,5,16,30,17,1011.3065,33.206463,72.960304,20719.256,25.0,257.92
20240509164017,2024-05-09 16:40:00,2024-05-09,5,16,40,17,1011.3214,33.31712,72.68198,21054.555,22.75,260.69
20240509165017,2024-05-09 16:50:00,2024-05-09,5,16,50,17,1011.3221,33.43713,72.33438,21390.05,20.51,263.45
20240602090017,2024-06-02 09:00:00,2024-06-02,6,9,0,17,1009.22723,38.735573,62.19158,32146.566,50.51,131.28
20240602091017,2024-06-02 09:10:00,2024-06-02,6,9,10,17,1009.1978,38.586052,62.575207,31517.916,52.79,134.11
20240602092017,2024-06-02 09:20:00,2024-06-02,6,9,20,17,1009.1727,38.436596,62.940105,31055.59,55.06,136.95
20240602093017,2024-06-02 09:30:00,2024-06-02,6,9,30,17,1009.1501,38.322933,63.25766,30826.787,57.34,139.78
20240602094017,2024-06-02 09:40:00,2024-06-02,6,9,40,17,1009.1234,38.250805,63.49527,30592.898,59.62,142.61
20240602095017,2024-06-02 09:50:00,2024-06-02,6,9,50,17,1009.0935,38.189415,63.670483,30252.75,61.9,145.44
20240602100017,2024-06-02 10:00:00,2024-06-02,6,10,0,17,1009.0661,38.10732,63.841015,29983.832,64.19,148.28
20240602101017,2024-06-02 10:10:00,2024-06-02,6,10,10,17,1009.0389,38.04086,64.0039,29771.17,66.47,151.11
20240602102017,2024-06-02 10:20:00,2024-06-02,6,10,20,17,1009.01215,37.98567,64.13471,29606.465,68.75,153.94
20240602103017,2024-06-02 10:30:00,2024-06-02,6,10,30,17,1008.98584,37.940838,64.23762,29425.295,71.04,156.77
20240602104017,2024-06-02 10:40:00,2024-06-02,6,10,40,17,1008.9607,37.900856,64.366165,29256.516,73.32,159.61
20240602105017,2024-06-02 10:50:00,2024-06-02,6,10,50,17,1008.9356,37.854103,64.51114,28976.51,75.6,162.44
20240602110017,2024-06-02 11:00:00,2024-06-02,6,11,0,17,1008.91034,37.774082,64.776054,28523.346,77.87,165.27
20240602111017,2024-06-02 11:10:00,2024-06-02,6,11,10,17,1008.8883,37.665,65.14316,28036.436,80.13,168.1
20240602112017,2024-06-02 11:20:00,2024-06-02,6,11,20,17,1008.86865,37.561462,65.490364,27610.8,82.37,170.94
20240602113017,2024-06-02 11:30:00,2024-06-02,6,11,30,17,1008.8505,37.47951,65.79797,27281.0,84.56,173.77
20240602114017,2024-06-02 11:40:00,2024-06-02,6,11,40,17,1008.8335,37.40679,66.05793,26905.799,86.59,176.6
20240602115017,2024-06-02 11:50:00,2024-06-02,6,11,50,17,1008.8172,37.318443,66.333046,26502.928,87.95,179.43
20240602120017,2024-06-02 12:00:00,2024-06-02,6,12,0,17,1008.7998,37.206226,66.6555,25941.785,87.28,182.27
20240602121017,2024-06-02 12:10:00,2024-06-02,6,12,10,17,1008.78375,37.06844,67.031815,25433.236,85.4,185.1
20240602122017,2024-06-02 12:20:00,2024-06-02,6,12,20,17,1008.76874,36.905697,67.426544,24711.055,83.25,187.93
20240602123017,2024-06-02 12:30:00,2024-06-02,6,12,30,17,1008.7596,36.729877,67.865166,24219.545,81.03,190.76
20240602124017,2024-06-02 12:40:00,2024-06-02,6,12,40,17,1008.7529,36.579147,68.288345,23780.71,78.78,193.6
20240602125017,2024-06-02 12:50:00,2024-06-02,6,12,50,17,1008.74756,36.42866,68.68019,23312.791,76.51,196.43
20240602130017,2024-06-02 13:00:00,2024-06-02,6,13,0,17,1008.74005,36.24988,69.02776,22791.467,74.23,199.26
20240602131017,2024-06-02 13:10:00,2024-06-02,6,13,10,17,1008.7366,36.048996,69.468704,22133.635,71.95,202.09
20240602132017,2024-06-02 13:20:00,2024-06-02,6,13,20,17,1008.739,35.857048,69.94368,21802.041,69.67,204.93
20240602133017,2024-06-02 13:30:00,2024-06-02,6,13,30,17,1008.74304,35.712036,70.36933,21596.277,67.38,207.76
20240602134017,2024-06-02 13:40:00,2024-06-02,6,13,40,17,1008.74554,35.59609,70.739,21360.26,65.1,210.59
20240602135017,2024-06-02 13:50:00,2024-06-02,6,13,50,17,1008.7484,35.4895,71.10174,21138.1,62.82,213.42
20240602140017,2024-06-02 14:00:00,2024-06-02,6,14,0,17,1008.7511,35.38277,71.44589,20914.023,60.53,216.26
20240602141017,2024-06-02 14:10:00,2024-06-02,6,14,10,17,1008.7577,35.28892,71.773674,20874.535,58.25,219.09
20240602142017,2024-06-02 14:20:00,2024-06-02,6,14,20,17,1008.7638,35.2552,71.99927,20974.018,55.97,221.92
20240602143017,2024-06-02 14:30:00,2024-06-02,6,14,30,17,1008.7691,35.264164,72.09785,21075.492,53.7,224.75
20240602144017,2024-06-02 14:40:00,2024-06-02,6,14,40,17,1008.77435,35.287426,72.13296,21208.326,51.42,227.59
20240602145017,2024-06-02 14:50:00,2024-06-02,6,14,50,17,1008.779,35.32425,72.09922,21344.832,49.15,230.42
20240602150017,2024-06-02 15:00:00,2024-06-02,6,15,0,17,1008.784,35.36845,72.01681,21475.832,46.88,233.25
20240602151017,2024-06-02 15:10:00,2024-06-02,6,15,10,17,1008.7895,35.43024,71.851326,21622.957,44.62,236.08
20240602152017,2024-06-02 15:20:00,2024-06-02,6,15,20,17,1008.7953,35.499622,71.64651,21790.074,42.36,238.92
20240602153017,2024-06-02 15:30:00,2024-06-02,6,15,30,17,1008.8026,35.57451,71.4381,22002.393,40.1,241.75
20240602154017,2024-06-02 15:40:00,2024-06-02,6,15,40,17,1008.81067,35.659134,71.21363,22260.443,37.85,244.58
20240602155017,2024-06-02 15:50:00,2024-06-02,6,15,50,17,1008.82007,35.756096,70.942406,22554.84,35.6,247.41
20240602160017,2024-06-02 16:00:00,2024-06-02,6,16,0,17,1008.8277,35.863724,70.626366,22867.818,33.36,250.25
20240602161017,2024-06-02 16:10:00,2024-06-02,6,16,10,17,1008.8352,35.98026,70.27712,23208.25,31.12,253.08
20240602162017,2024-06-02 16:20:00,2024-06-02,6,16,20,17,1008.84576,36.121098,69.84984,23553.143,28.89,255.91
20240602163017,2024-06-02 16:30:00,2024-06-02,6,16,30,17,1008.8524,36.2519,69.41494,23934.299,26.67,258.74
20240602164017,2024-06-02 16:40:00,2024-06-02,6,16,40,17,1008.8583,36.388245,68.959885,24330.148,24.45,261.58
20240602165017,2024-06-02 16:50:00,2024-06-02,6,16,50,17,1008.86346,36.538673,68.45676,24724.244,22.24,264.41
20240604090017,2024-06-04 09:00:00,2024-06-04,6,9,0,17,1009.3555,35.52566,74.3988,24714.86,50.7,131.28
20240604091017,2024-06-04 09:10:00,2024-06-04,6,9,10,17,1009.33405,35.41239,74.71607,24268.354,52.97,134.11
20240604092017,2024-06-04 09:20:00,2024-06-04,6,9,20,17,1009.3149,35.316036,74.99239,24014.486,55.24,136.95
20240604093017,2024-06-04 09:30:00,2024-06-04,6,9,30,17,1009.2957,35.245327,75.21557,23872.098,57.51,139.78
20240604094017,2024-06-04 09:40:00,2024-06-04,6,9,40,17,1009.27405,35.20346,75.370476,23755.852,59.78,142.61
20240604095017,2024-06-04 09:50:00,2024-06-04,6,9,50,17,1009.2508,35.175354,75.467255,23637.467,62.06,145.44
20240604100017,2024-06-04 10:00:00,2024-06-04,6,10,0,17,1009.22943,35.149426,75.54074,23601.193,64.34,148.28
20240604101017,2024-06-04 10:10:00,2024-06-04,6,10,10,17,1009.2064,35.137016,75.597786,23550.092,66.62,151.11
20240604102017,2024-06-04 10:20:00,2024-06-04,6,10,20,17,1009.1831,35.121017,75.62884,23450.812,68.9,153.94
20240604103017,2024-06-04 10:30:00,2024-06-04,6,10,30,17,1009.16003,35.09776,75.647354,23292.324,71.19,156.77
20240604104017,2024-06-04 10:40:00,2024-06-04,6,10,40,17,1009.13776,35.0599,75.7086,23113.145,73.47,159.61
20240604105017,2024-06-04 10:50:00,2024-06-04,6,10,50,17,1009.1157,35.0063,75.80242,22817.07,75.75,162.44
20240604110017,2024-06-04 11:00:00,2024-06-04,6,11,0,17,1009.0942,34.916954,76.0257,22395.088,78.04,165.27
20240604111017,2024-06-04 11:10:00,2024-06-04,6,11,10,17,1009.0763,34.815536,76.342285,22013.28,80.32,168.1
20240604112017,2024-06-04 11:20:00,2024-06-04,6,11,20,17,1009.0582,34.728622,76.619934,21637.238,82.6,170.94
20240604113017,2024-06-04 11:30:00,2024-06-04,6,11,30,17,1009.0425,34.665154,76.86124,21420.508,84.86,173.77
20240604114017,2024-06-04 11:40:00,2024-06-04,6,11,40,17,1009.028,34.611824,77.04839,21122.373,87.07,176.6
20240604115017,2024-06-04 11:50:00,2024-06-04,6,11,50,17,1009.01483,34.53431,77.24992,20748.553,88.9,179.43
20240604120017,2024-06-04 12:00:00,2024-06-04,6,12,0,17,1009.0022,34.428566,77.52237,20302.258,87.91,182.27
20240604121017,2024-06-04 12:10:00,2024-06-04,6,12,10,17,1008.99243,34.3301,77.838615,20133.27,85.75,185.1
20240604122017,2024-06-04 12:20:00,2024-06-04,6,12,20,17,1008.9799,34.221195,78.13005,19495.738,83.5,187.93
20240604123017,2024-06-04 12:30:00,2024-06-04,6,12,30,17,1008.9747,34.073406,78.49599,19050.115,81.23,190.76
20240604124017,2024-06-04 12:40:00,2024-06-04,6,12,40,17,1008.9717,33.932957,78.86606,18630.209,78.95,193.6
20240604125017,2024-06-04 12:50:00,2024-06-04,6,12,50,17,1008.97186,33.792133,79.21269,18275.076,76.67,196.43
20240604130017,2024-06-04 13:00:00,2024-06-04,6,13,0,17,1008.9726,33.655357,79.540306,17855.898,74.38,199.26
20240604131017,2024-06-04 13:10:00,2024-06-04,6,13,10,17,1008.9746,33.49625,79.89026,17361.975,72.1,202.09
20240604132017,2024-06-04 13:20:00,2024-06-04,6,13,20,17,1008.98157,33.344242,80.27349,17132.74,69.82,204.93
20240604133017,2024-06-04 13:30:00,2024-06-04,6,13,30,17,1008.9887,33.23782,80.61445,16989.668,67.53,207.76
20240604134017,2024-06-04 13:40:00,2024-06-04,6,13,40,17,1008.99347,33.146683,80.911674,16763.982,65.25,210.59
20240604135017,2024-06-04 13:50:00,2024-06-04,6,13,50,17,1008.999,33.045677,81.226036,16538.86,62.97,213.42
20240604140017,2024-06-04 14:00:00,2024-06-04,6,14,0,17,1009.0027,32.88385,81.70435,16239.176,60.69,216.26
20240604141017,2024-06-04 14:10:00,2024-06-04,6,14,10,17,1009.0095,32.79643,81.97611,16162.891,58.42,219.09
20240604142017,2024-06-04 14:20:00,2024-06-04,6,14,20,17,1009.01636,32.75115,82.16837,16212.065,56.15,221.92
20240604143017,2024-06-04 14:30:00,2024-06-04,6,14,30,17,1009.0227,32.743774,82.25767,16297.772,53.87,224.75
20240604144017,2024-06-04 14:40:00,2024-06-04,6,14,40,17,1009.02875,32.7562,82.280014,16430.01,51.61,227.59
20240604145017,2024-06-04 14:50:00,2024-06-04,6,14,50,17,1009.0338,32.788826,82.217255,16570.648,49.34,230.42
20240604150017,2024-06-04 15:00:00,2024-06-04,6,15,0,17,1009.03864,32.832397,82.0886,16700.264,47.08,233.25
20240604151017,2024-06-04 15:10:00,2024-06-04,6,15,10,17,1009.0434,32.89156,81.88529,16838.445,44.83,236.08
20240604152017,2024-06-04 15:20:00,2024-06-04,6,15,20,17,1009.0477,32.956436,81.65139,16986.35,42.57,238.92
20240604153017,2024-06-04 15:30:00,2024-06-04,6,15,30,17,1009.0527,33.026154,81.43194,17167.635,40.32,241.75
20240604154017,2024-06-04 15:40:00,2024-06-04,6,15,40,17,1009.058,33.10347,81.22521,17375.455,38.08,244.58
20240604155017,2024-06-04 15:50:00,2024-06-04,6,15,50,17,1009.0649,33.18927,81.00266,17618.76,35.84,247.41
20240604160017,2024-06-04 16:00:00,2024-06-04,6,16,0,17,1009.0697,33.282536,80.75444,17871.816,33.61,250.25
20240604161017,2024-06-04 16:10:00,2024-06-04,6,16,10,17,1009.07385,33.379673,80.490776,18138.582,31.38,253.08
20240604162017,2024-06-04 16:20:00,2024-06-04,6,16,20,17,1009.07764,33.509804,80.12052,18422.951,29.16,255.91
